URS Requirement ID,Priority,Requirement,Acceptance Criteria,Business Process,Epic,Design Component,Design Reference,API,Database Entity,User Story,Test Case ID,Test Type,Test Case,Test Result,Defect Reference,Release Version
BFR-AML-005,P1,System shall detect unusual cross-border patterns.,Configured corridor/risk scenarios generate alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-005,"(no new endpoint) internal, event-driven on transfer.* events.",corridor risk in configuration; alert,US-AML-005,TC-AML-005-2,Positive functional,Holding rule holds before release,NOT_EXECUTED,,
BFR-AML-005,P1,System shall detect unusual cross-border patterns.,Configured corridor/risk scenarios generate alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-005,"(no new endpoint) internal, event-driven on transfer.* events.",corridor risk in configuration; alert,US-AML-005,TC-AML-005-3,Positive functional,Patterns detected across corridors,NOT_EXECUTED,,
BFR-AML-005,P1,System shall detect unusual cross-border patterns.,Configured corridor/risk scenarios generate alert.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-005,"(no new endpoint) internal, event-driven on transfer.* events.",corridor risk in configuration; alert,US-AML-005,TC-AML-005-4,Security,Customer messaging reveals no detection detail,NOT_EXECUTED,,
BFR-AML-006,P1,AML alert shall create or link to compliance case.,"Case contains customer, transaction and alert evidence.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-006,GET /api/admin/v1/cases/{id}; POST /api/admin/v1/cases/{id}/alerts,"case, alert.case_id",US-AML-006,TC-AML-006-1,Positive functional,Alert creates or attaches to a case with evidence,NOT_EXECUTED,,
BFR-AML-006,P1,AML alert shall create or link to compliance case.,"Case contains customer, transaction and alert evidence.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-006,GET /api/admin/v1/cases/{id}; POST /api/admin/v1/cases/{id}/alerts,"case, alert.case_id",US-AML-006,TC-AML-006-2,Positive functional,Duplicate alerts attach rather than multiply cases,NOT_EXECUTED,,
BFR-AML-006,P1,AML alert shall create or link to compliance case.,"Case contains customer, transaction and alert evidence.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-006,GET /api/admin/v1/cases/{id}; POST /api/admin/v1/cases/{id}/alerts,"case, alert.case_id",US-AML-006,TC-AML-006-3,Positive functional,"Evidence linked by reference, not copied",NOT_EXECUTED,,
BFR-AML-006,P1,AML alert shall create or link to compliance case.,"Case contains customer, transaction and alert evidence.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-006,GET /api/admin/v1/cases/{id}; POST /api/admin/v1/cases/{id}/alerts,"case, alert.case_id",US-AML-006,TC-AML-006-4,Permissions,Case restricted to AML roles,NOT_EXECUTED,,
BFR-AML-007,P1,Compliance analyst shall document investigation.,"Notes, actions and outcome persist.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-007,POST /api/admin/v1/cases/{id}/notes; GET .../notes,"case_note(author_id, body, created_at, note_type) append-only",US-AML-007,TC-AML-007-1,Positive functional,Notes and actions persist with attribution,NOT_EXECUTED,,
BFR-AML-007,P1,Compliance analyst shall document investigation.,"Notes, actions and outcome persist.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-007,POST /api/admin/v1/cases/{id}/notes; GET .../notes,"case_note(author_id, body, created_at, note_type) append-only",US-AML-007,TC-AML-007-2,Security,Notes cannot be edited or deleted,NOT_EXECUTED,,
BFR-AML-007,P1,Compliance analyst shall document investigation.,"Notes, actions and outcome persist.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-007,POST /api/admin/v1/cases/{id}/notes; GET .../notes,"case_note(author_id, body, created_at, note_type) append-only",US-AML-007,TC-AML-007-3,Permissions,Notes restricted to AML roles,NOT_EXECUTED,,
BFR-AML-007,P1,Compliance analyst shall document investigation.,"Notes, actions and outcome persist.",AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-007,POST /api/admin/v1/cases/{id}/notes; GET .../notes,"case_note(author_id, body, created_at, note_type) append-only",US-AML-007,TC-AML-007-4,Security,Notes excluded from customer data exports,NOT_EXECUTED,,
BFR-AML-008,P1,AML cases shall support escalation.,Analyst can route case to authorised senior reviewer.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-008,POST /api/admin/v1/cases/{id}/escalate,"case_escalation(from_user, to_role, reason, escalated_at, resolved_at)",US-AML-008,TC-AML-008-1,Positive functional,Escalation routes to the target role,NOT_EXECUTED,,
BFR-AML-008,P1,AML cases shall support escalation.,Analyst can route case to authorised senior reviewer.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-008,POST /api/admin/v1/cases/{id}/escalate,"case_escalation(from_user, to_role, reason, escalated_at, resolved_at)",US-AML-008,TC-AML-008-2,Negative functional,Escalation without a reason refused,NOT_EXECUTED,,
BFR-AML-008,P1,AML cases shall support escalation.,Analyst can route case to authorised senior reviewer.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-008,POST /api/admin/v1/cases/{id}/escalate,"case_escalation(from_user, to_role, reason, escalated_at, resolved_at)",US-AML-008,TC-AML-008-3,Positive functional,Configured case types escalate automatically,NOT_EXECUTED,,
BFR-AML-008,P1,AML cases shall support escalation.,Analyst can route case to authorised senior reviewer.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-008,POST /api/admin/v1/cases/{id}/escalate,"case_escalation(from_user, to_role, reason, escalated_at, resolved_at)",US-AML-008,TC-AML-008-4,Error handling,Empty target role alerts operations,NOT_EXECUTED,,
BFR-AML-009,P1,Case closure shall require outcome/reason.,Case cannot close with blank disposition.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-009,POST /api/admin/v1/cases/{id}/close,case.disposition_id; **CHECK: status = CLOSED requires disposition_id NOT NULL**,US-AML-009,TC-AML-009-1,Negative functional,Closure without disposition refused,NOT_EXECUTED,,
BFR-AML-009,P1,Case closure shall require outcome/reason.,Case cannot close with blank disposition.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-009,POST /api/admin/v1/cases/{id}/close,case.disposition_id; **CHECK: status = CLOSED requires disposition_id NOT NULL**,US-AML-009,TC-AML-009-2,Security,Database constraint refuses it too,NOT_EXECUTED,,
BFR-AML-009,P1,Case closure shall require outcome/reason.,Case cannot close with blank disposition.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-009,POST /api/admin/v1/cases/{id}/close,case.disposition_id; **CHECK: status = CLOSED requires disposition_id NOT NULL**,US-AML-009,TC-AML-009-3,Permissions,Severity-based closure authority enforced,NOT_EXECUTED,,
BFR-AML-009,P1,Case closure shall require outcome/reason.,Case cannot close with blank disposition.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-009,POST /api/admin/v1/cases/{id}/close,case.disposition_id; **CHECK: status = CLOSED requires disposition_id NOT NULL**,US-AML-009,TC-AML-009-4,Positive functional,Reopening recorded,NOT_EXECUTED,,
BFR-AML-009,P1,Case closure shall require outcome/reason.,Case cannot close with blank disposition.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-009,POST /api/admin/v1/cases/{id}/close,case.disposition_id; **CHECK: status = CLOSED requires disposition_id NOT NULL**,US-AML-009,TC-AML-009-5,Audit verification,Closure fully audited,NOT_EXECUTED,,
BFR-AML-010,P1,AML actions shall be restricted and auditable.,Only authorised roles can access/modify case; actions logged.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-010,(no new endpoint) all /api/admin/v1/cases/** and screening endpoints are AML-scoped.,audit_event for every AML read and write.,US-AML-010,TC-AML-010-1,Permissions,Only AML roles reach AML endpoints,NOT_EXECUTED,,
BFR-AML-010,P1,AML actions shall be restricted and auditable.,Only authorised roles can access/modify case; actions logged.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-010,(no new endpoint) all /api/admin/v1/cases/** and screening endpoints are AML-scoped.,audit_event for every AML read and write.,US-AML-010,TC-AML-010-2,Security,Non-AML access returns 404 and raises a security event,NOT_EXECUTED,,
BFR-AML-010,P1,AML actions shall be restricted and auditable.,Only authorised roles can access/modify case; actions logged.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-010,(no new endpoint) all /api/admin/v1/cases/** and screening endpoints are AML-scoped.,audit_event for every AML read and write.,US-AML-010,TC-AML-010-3,Audit verification,Reads audited as well as writes,NOT_EXECUTED,,
BFR-AML-010,P1,AML actions shall be restricted and auditable.,Only authorised roles can access/modify case; actions logged.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-010,(no new endpoint) all /api/admin/v1/cases/** and screening endpoints are AML-scoped.,audit_event for every AML read and write.,US-AML-010,TC-AML-010-4,Security,Bulk export requires elevated authority and alerts,NOT_EXECUTED,,
BFR-AML-010,P1,AML actions shall be restricted and auditable.,Only authorised roles can access/modify case; actions logged.,AML and financial crime,EPIC-AML,Compliance (`compliance-svc`),05-fds/domain-22-aml.md#bfr-aml-010,(no new endpoint) all /api/admin/v1/cases/** and screening endpoints are AML-scoped.,audit_event for every AML read and write.,US-AML-010,TC-AML-010-5,Security,Stale MFA blocks AML access,NOT_EXECUTED,,
BFR-FRD-001,P1,Platform shall detect new-device risk.,New device generates configured risk signal.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-001,GET /api/v1/security/devices,"device, risk_event(type = NEW_DEVICE)",US-FRD-001,TC-FRD-001-1,Positive functional,New device raises a risk event and notification,NOT_EXECUTED,,
BFR-FRD-001,P1,Platform shall detect new-device risk.,New device generates configured risk signal.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-001,GET /api/v1/security/devices,"device, risk_event(type = NEW_DEVICE)",US-FRD-001,TC-FRD-001-2,Negative functional,Notification not suppressible,NOT_EXECUTED,,
BFR-FRD-001,P1,Platform shall detect new-device risk.,New device generates configured risk signal.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-001,GET /api/v1/security/devices,"device, risk_event(type = NEW_DEVICE)",US-FRD-001,TC-FRD-001-3,Negative functional,New device alone does not block access,NOT_EXECUTED,,
BFR-FRD-001,P1,Platform shall detect new-device risk.,New device generates configured risk signal.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-001,GET /api/v1/security/devices,"device, risk_event(type = NEW_DEVICE)",US-FRD-001,TC-FRD-001-4,Positive functional,Customer can remove a device and revoke its tokens,NOT_EXECUTED,,
BFR-FRD-002,P1,Platform shall detect abnormal login attempts.,Threshold breach can trigger step-up/block.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-002,(no new endpoint) enforced in auth-svc; responses use RATE_LIMITED / STEP_UP_REQUIRED.,"authentication attempt counters, risk_event",US-FRD-002,TC-FRD-002-1,Positive functional,Threshold breach triggers the configured response,NOT_EXECUTED,,
BFR-FRD-002,P1,Platform shall detect abnormal login attempts.,Threshold breach can trigger step-up/block.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-002,(no new endpoint) enforced in auth-svc; responses use RATE_LIMITED / STEP_UP_REQUIRED.,"authentication attempt counters, risk_event",US-FRD-002,TC-FRD-002-2,Security,Response does not disclose account existence,NOT_EXECUTED,,
BFR-FRD-002,P1,Platform shall detect abnormal login attempts.,Threshold breach can trigger step-up/block.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-002,(no new endpoint) enforced in auth-svc; responses use RATE_LIMITED / STEP_UP_REQUIRED.,"authentication attempt counters, risk_event",US-FRD-002,TC-FRD-002-3,Positive functional,Recovery route always available,NOT_EXECUTED,,
BFR-FRD-002,P1,Platform shall detect abnormal login attempts.,Threshold breach can trigger step-up/block.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-002,(no new endpoint) enforced in auth-svc; responses use RATE_LIMITED / STEP_UP_REQUIRED.,"authentication attempt counters, risk_event",US-FRD-002,TC-FRD-002-4,Security,Distributed pattern raises a security alert,NOT_EXECUTED,,
BFR-FRD-003,P1,Platform shall monitor beneficiary-risk signals.,Newly added high-value beneficiary can increase risk score.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-003,(no new endpoint) internal scoring on payment creation.,"beneficiary(created_at, first_payment_at), risk_event",US-FRD-003,TC-FRD-003-1,Positive functional,New high-value beneficiary raises the risk score,NOT_EXECUTED,,
BFR-FRD-003,P1,Platform shall monitor beneficiary-risk signals.,Newly added high-value beneficiary can increase risk score.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-003,(no new endpoint) internal scoring on payment creation.,"beneficiary(created_at, first_payment_at), risk_event",US-FRD-003,TC-FRD-003-2,Positive functional,Beneficiary detail change resets risk age,NOT_EXECUTED,,
BFR-FRD-003,P1,Platform shall monitor beneficiary-risk signals.,Newly added high-value beneficiary can increase risk score.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-003,(no new endpoint) internal scoring on payment creation.,"beneficiary(created_at, first_payment_at), risk_event",US-FRD-003,TC-FRD-003-3,Positive functional,Step-up triggered at the configured threshold,NOT_EXECUTED,,
BFR-FRD-003,P1,Platform shall monitor beneficiary-risk signals.,Newly added high-value beneficiary can increase risk score.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-003,(no new endpoint) internal scoring on payment creation.,"beneficiary(created_at, first_payment_at), risk_event",US-FRD-003,TC-FRD-003-4,Positive functional,"Caution wording is proportionate, not accusatory",NOT_EXECUTED,,
BFR-FRD-004,P1,Platform shall detect account-takeover indicators.,Configured signals create risk event.,Fraud management,EPIC-FRD,Compliance (`compliance-svc`),05-fds/domain-23-fraud.md#bfr-frd-004,(no new endpoint) internal.,risk_event(type = ATO_INDICATOR),US-FRD-004,TC-FRD-004-1,Positive functional,ATO pattern creates a risk event,NOT_EXECUTED,,
